Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
5, Eco4036, 172, 6422.38, 167.3, 117.9, 0.0
5, Eco4064, 5858, 8637.54, 213.4, 161.0, 0.0
5, Eco4072, 1440, 9067.52, 220.8, 149.7, 0.0
5, Eco4078, 8585, 9737.08, 221.0, 147.7, 0.0
5, Eco4083, 5379, 9958.45, 221.3, 151.5, 0.0
5, Eco4090, 8814, 10382.95, 224.9, 145.4, 0.0
5, Eco4102, 1170, 10953.48, 253.7, 159.9, 0.0
5, Eco4133, 1827, 11982.17, 264.5, 162.4, 0.0
5, Eco4226, 1350, 13143.81, 357.3, 225.9, 0.0
5, Eco4441, 1535, 16837.09, 502.5, 322.1, 0.0
5, Eco5036, 5365, 7620.02, 200.7, 125.7, 0.0
5, Eco5064, 17414, 9216.33, 256.3, 169.0, 0.0
5, Eco5072, 22086, 9765.85, 257.4, 158.5, 0.0
5, Eco5078, 5818, 9561.01, 262.9, 156.0, 0.0
5, Eco5083, 16741, 10057.06, 270.5, 167.1, 0.0
5, Eco5090, 9068, 10094.21, 272.3, 161.9, 0.0
5, Eco5102, 6144, 10271.98, 285.7, 168.5, 0.0
5, Eco5133, 6362, 10923.08, 319.1, 188.6, 0.0
5, Eco5226, 9544, 12748.18, 410.0, 233.3, 0.0
5, Eco5441, 12230, 15681.20, 525.5, 306.0, 0.0
5, Eco6036, 1953, 7078.43, 171.6, 118.4, 0.0
5, Eco6064, 19530, 8187.11, 210.6, 173.7, 0.0
5, Eco6072, 3503, 9092.44, 215.5, 152.5, 0.0
5, Eco6078, 14236, 9596.19, 218.8, 149.4, 0.0
5, Eco6083, 15891, 9896.55, 227.6, 152.3, 0.0
5, Eco6090, 11750, 9602.57, 222.3, 163.3, 0.0
5, Eco6102, 3467, 10578.35, 241.4, 151.2, 0.0
5, Eco6133, 3842, 11085.85, 270.1, 172.7, 0.0
5, Eco6226, 3656, 14259.11, 389.0, 259.8, 0.0
5, Eco6441, 4316, 16624.09, 487.1, 326.0, 0.0
5, Eco7036, 1102, 7468.89, 178.3, 114.4, 0.0
5, Eco7064, 1986, 8143.06, 223.7, 156.6, 0.0
5, Eco7072, 753, 8908.97, 243.8, 157.6, 0.0
5, Eco7078, 1858, 9096.48, 239.3, 155.8, 0.0
5, Eco7083, 5910, 9294.33, 246.9, 169.8, 0.0
5, Eco7090, 3331, 9640.45, 248.3, 162.6, 0.0
5, Eco7102, 1901, 9796.31, 276.9, 176.7, 0.0
5, Eco7133, 630, 10049.66, 305.2, 187.1, 0.0
5, Eco7226, 2045, 11846.69, 395.9, 232.7, 0.0
5, Eco7441, 4476, 16318.88, 539.4, 341.0, 0.0
5, Eco8036, 17977, 7698.10, 200.0, 166.4, 0.0
5, Eco8064, 10918, 9362.35, 220.9, 185.2, 0.0
5, Eco8072, 8063, 9522.13, 225.2, 183.1, 0.0
5, Eco8078, 13638, 10144.40, 220.1, 169.5, 0.0
5, Eco8083, 7632, 10161.68, 227.7, 169.8, 0.0
5, Eco8090, 6986, 10369.19, 233.3, 165.8, 0.0
